fortnight_letter,fortnight,pre_covid,pre_outbreak,date,sentiment_score,video_category,additional_confirmed,additional_deaths,additional_recoveries,total_confirmed,total_deaths,total_recoveries,current_infections,date_avg,sent_avg_10,sent_avg_19,sent_avg_22,sent_avg_24,sent_avg_25,sent_avg_26,sent_avg_27,sent_avg_28,case_num,global_additional_confirmed,global_additional_deaths,global_additional_recoveries,global_total_confirmed,global_total_deaths,global_total_recoveries,global_current_infections
l,12,no,no,2020-04-03-2020-04-17,0.3225153,Entertainment,11809,414,1850,14352,486,2041,11825,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.204947285,Entertainment,11809,414,1850,14352,486,2041,11825,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.005855587,Entertainment,11809,414,1850,14352,486,2041,11825,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.010471907,Entertainment,22905,737,7966,37257,1223,10007,26027,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.99152315,Entertainment,22905,737,7966,37257,1223,10007,26027,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.3225153,Entertainment,22905,737,7966,37257,1223,10007,26027,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.3225153,Entertainment,22905,737,7966,37257,1223,10007,26027,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.59959733,Entertainment,22905,737,7966,37257,1223,10007,26027,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9953694,Entertainment,22905,737,7966,37257,1223,10007,26027,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.170632369,Entertainment,22905,737,7966,37257,1223,10007,26027,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.3225153,Entertainment,22905,737,7966,37257,1223,10007,26027,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.8889981,Entertainment,22905,737,7966,37257,1223,10007,26027,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.3225153,Entertainment,22905,737,7966,37257,1223,10007,26027,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.4235448,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.018230144,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.38867646,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.43037412,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.031010188,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.992330939,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.95133686,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.032826934,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.12362037,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.22767755,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.23456375,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.426593004,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.9940322,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.030683296,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.17992967,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.44202,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.30798686,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.4904542,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.013052153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.993310988,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.24157298,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.55530596,News and Politics,3,0,0,3,0,0,3,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.771191885,News and Politics,3,0,0,3,0,0,3,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.3225153,News and Politics,3,0,0,3,0,0,3,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.34217775,News and Politics,3,0,0,3,0,0,3,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.004231366,News and Politics,3,0,0,3,0,0,3,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.9949168,News and Politics,3,0,0,3,0,0,3,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.99504304,News and Politics,3,0,0,3,0,0,3,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.993641645,News and Politics,3,0,0,3,0,0,3,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.628688321,News and Politics,3,0,0,3,0,0,3,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.08366904,News and Politics,0,0,3,3,0,3,0,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.004647523,News and Politics,0,0,3,3,0,3,0,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.3225153,News and Politics,0,0,3,3,0,3,0,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.3225153,News and Politics,0,0,3,3,0,3,0,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.3225153,News and Politics,0,0,3,3,0,3,0,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.88635564,News and Politics,0,0,3,3,0,3,0,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.3225153,News and Politics,0,0,3,3,0,3,0,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.599561177,News and Politics,0,0,3,3,0,3,0,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.896367401,News and Politics,0,0,3,3,0,3,0,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.011460815,News and Politics,0,0,3,3,0,3,0,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.3225153,News and Politics,27,0,0,30,0,3,27,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.823738507,News and Politics,27,0,0,30,0,3,27,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.19516702,News and Politics,27,0,0,30,0,3,27,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.3225153,News and Politics,27,0,0,30,0,3,27,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.8990448,News and Politics,27,0,0,30,0,3,27,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.003911887,News and Politics,27,0,0,30,0,3,27,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.924100518,News and Politics,27,0,0,30,0,3,27,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.8972088,News and Politics,27,0,0,30,0,3,27,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.540329501,News and Politics,27,0,0,30,0,3,27,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.9945357,News and Politics,27,0,0,30,0,3,27,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.8961947,News and Politics,164,4,12,194,4,15,175,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.9954378,News and Politics,164,4,12,194,4,15,175,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.3225153,News and Politics,164,4,12,194,4,15,175,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.005170612,News and Politics,164,4,12,194,4,15,175,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.9943293,News and Politics,164,4,12,194,4,15,175,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.07317661,News and Politics,164,4,12,194,4,15,175,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.005558651,News and Politics,164,4,12,194,4,15,175,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.086477817,News and Politics,164,4,12,194,4,15,175,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.279904279,News and Politics,164,4,12,194,4,15,175,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.678190157,News and Politics,164,4,12,194,4,15,175,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.3225153,News and Politics,2349,68,176,2543,72,191,2280,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.3225153,News and Politics,2349,68,176,2543,72,191,2280,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.99549675,News and Politics,2349,68,176,2543,72,191,2280,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.14746441,News and Politics,2349,68,176,2543,72,191,2280,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.97920996,News and Politics,2349,68,176,2543,72,191,2280,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.4132035,News and Politics,2349,68,176,2543,72,191,2280,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.994097531,News and Politics,2349,68,176,2543,72,191,2280,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.497123382,News and Politics,2349,68,176,2543,72,191,2280,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.49885749,News and Politics,2349,68,176,2543,72,191,2280,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.50883936,News and Politics,2349,68,176,2543,72,191,2280,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,News and Politics,11809,414,1850,14352,486,2041,11825,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.198553402,News and Politics,11809,414,1850,14352,486,2041,11825,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.41533512,News and Politics,11809,414,1850,14352,486,2041,11825,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,News and Politics,11809,414,1850,14352,486,2041,11825,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,News and Politics,11809,414,1850,14352,486,2041,11825,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.94455,News and Politics,11809,414,1850,14352,486,2041,11825,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.503462053,News and Politics,11809,414,1850,14352,486,2041,11825,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.961006701,News and Politics,11809,414,1850,14352,486,2041,11825,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.994573534,News and Politics,11809,414,1850,14352,486,2041,11825,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.814114064,News and Politics,11809,414,1850,14352,486,2041,11825,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9860095,News and Politics,22905,737,7966,37257,1223,10007,26027,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.014125056,News and Politics,22905,737,7966,37257,1223,10007,26027,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.3225153,News and Politics,22905,737,7966,37257,1223,10007,26027,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9952304,News and Politics,22905,737,7966,37257,1223,10007,26027,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9841262,News and Politics,22905,737,7966,37257,1223,10007,26027,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.3225153,News and Politics,22905,737,7966,37257,1223,10007,26027,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.43172538,News and Politics,22905,737,7966,37257,1223,10007,26027,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.40978467,News and Politics,22905,737,7966,37257,1223,10007,26027,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.994635522,News and Politics,22905,737,7966,37257,1223,10007,26027,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.96342134,News and Politics,22905,737,7966,37257,1223,10007,26027,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.559861727,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.9905765,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.994965,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.14920409,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.019621174,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.2943,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.52658445,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.99527377,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.9693942,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.994972,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.7075351,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.008948373,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.28124255,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.99488884,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.3225153,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.03980949,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.99541134,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.3225153,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.541863907,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.42784604,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.95224696,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.3403085,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.9669712,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.9954454,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.17734773,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.991050124,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.3225153,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.3225153,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.9947984,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.81326836,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.00485254,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.9829473,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.008069973,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.9898421,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.97785485,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.98408246,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.3225153,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.90808535,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.930717856,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.978695273,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.9927515,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.12006366,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.9940625,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.013632679,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.99454427,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.783628454,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.3225153,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.78320205,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.4133633,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.5270692,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.580159433,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.038876414,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.98405206,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.9954846,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.333796094,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.7260794,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.3225153,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.9608258,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.3225153,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.7054194,How-to and Style,3,0,0,3,0,0,3,,,,,,,,,,,,,,,,,
